OBJECTID,fieldname,platformtypename,tracknumber,uniqueidentifier,symbolcode,alertcode,speed,notes,altitude_m,estpoints,created_user,created_date,last_edited_user,last_edited_date,class,DateTimeSim,Distance_1_sec,BEARING,X,Y,POINT_Z,PlatformName,Speed_km_hr
1250,Serpent2,Ship,T3470,Serpent200,SNSPCP---------,non-suspect,40,,0,10466.44815,,,,,MY,10/15/2020 17:47,1111.111111,107.1027309,111.2832922,5.53368152,0,"u""""Serpent2""""",4000
1251,Albatross1,Aircraft,T2625,Albatross1,SNAPMFP--------,non-suspect,500,,5000,10969.89036,,,,,VN,10/15/2020 17:47,13888.88889,19.17900833,111.2713664,13.28284499,0,"u""""Albatross1""""",50000
1252,RedDragon3,Aircraft,T3411,RedDragon3,SHACMFPN-------,target,500,,5000,11343.84338,,,,,CN,10/15/2020 17:47,13888.88889,212.7352263,117.5853646,17.33353112,0,"u""""RedDragon3""""",50000
1253,SeaSquid,Ship,T2557,SeaSquid00,SHSCCLCC-------,suspected,65,,0,12387.79995,,,,,CN,10/15/2020 17:47,1805.555556,102.3351238,112.6082889,10.0897336,0,"u""""SeaSquid""""",6500
1254,UNK1,Aircraft,T3425,UNK1000000,SUAP-----------,suspected,350,,1000,8870.409078,,,,,,10/15/2020 17:47,9722.222222,274.3333718,114.5932705,11.52797643,0,"u""""UNK1""""",35000
1255,JUMPY26,Aircraft,T8301,JUMPY26000,SFAFMFRZ-------,non-suspect,425,,5000,10739.32749,,,,,US,10/15/2020 17:47,11805.55556,152.2003591,113.1552851,13.36316993,0,"u""""JUMPY26""""",42500
1256,Serpent2,Ship,T3470,Serpent200,SNSPCP---------,non-suspect,40,,0,10466.44815,,,,,MY,10/15/2020 17:47,1111.111111,107.1027309,111.2928321,5.530759839,0,"u""""Serpent2""""",4000
1257,REAGANTF,Ship,T8585,REAGANTF00,SFSCGT---------,non-suspect,35,,0,11305.37977,,,,,US,10/15/2020 17:47,972.2222222,112.2155165,115.535737,20.45811371,0,"u""""REAGANTF""""",3500
1258,RedTiger,Ship,T0976,RedTiger00,SHUCSNM--------,high-interest,35,,-50,11776.31968,,,,,CN,10/15/2020 17:47,972.2222222,74.77124579,122.6260684,26.56912055,0,"u""""RedTiger""""",3500
1259,Dragon1,Aircraft,T5966,Dragon1000,SNACMFP--------,non-suspect,400,,5000,12158.58073,,,,,PH,10/15/2020 17:47,11111.11111,165.8916862,116.4144489,14.26618387,0,"u""""Dragon1""""",40000
1260,Flanker-1,Aircraft,T7728,Flanker-10,SHACMFFI-------,suspected,525,,5000,13950.03268,SDE,9/18/2020 4:45,jfaeglos,9/18/2020 21:42,CN,10/15/2020 17:47,14583.33333,166.3714237,111.1374569,12.32728093,0,"u""""Flanker-1""""",52500
1261,FLANKER-2,Aircraft,T5847,FLANKER-20,SHACMFFI-------,target,525,,5000,13987.81685,,,,,CN,10/15/2020 17:47,14583.33333,184.7636415,113.1712872,13.07437541,0,"u""""FLANKER-2""""",52500
1262,Eagle2,Aircraft,T0182,Eagle20000,SFAPMFQR-------,non-suspect,570,,15000,13440.37585,,,,,US,10/15/2020 17:47,15833.33333,189.462322,113.3850592,9.218928082,0,"u""""Eagle2""""",57000
1263,FLANKER-3,Aircraft,T5528,FLANKER-30,SHACMFFI-------,target,525,,5000,14924.75879,,,,,CN,10/15/2020 17:47,14583.33333,163.0121433,113.1984311,13.20562081,0,"u""""FLANKER-3""""",52500
1264,Utter51,Aircraft,T4919,Utter51000,SFACMFRZ-------,non-suspect,500,,10000,9298.264261,,,,,US,10/15/2020 17:47,13888.88889,97.40341347,119.2429562,20.39847472,0,"u""""Utter51""""",50000
1265,Xianning,Ship,T6330,Xianning00,SHSPCLFF-------,non-suspect,45,,0,11976.01045,,,,,,10/15/2020 17:47,1250,284.8158168,111.4735801,5.690945492,0,"u""""Xianning""""",4500
1266,Eagle1,Aircraft,T4428,Eagle10000,SFACMFR--------,non-suspect,600,,5000,9207.489994,,,,,US,10/15/2020 17:47,16666.66667,72.89727103,124.3363222,25.49165136,0,"u""""Eagle1""""",60000
1267,RedDragon2,Ship,T8166,RedDragon2,SHSCCLDD-------,target,50,,0,11279.4988,,,,,CN,10/15/2020 17:47,1388.888889,255.1735192,111.4705481,18.0099179,0,"u""""RedDragon2""""",5000
1268,SeaSerpent2,Ship,T4833,SeaSerpent,SHUPSNM--------,high-interest,50,,-15,10798.3485,,,,,CN,10/15/2020 17:47,1388.888889,79.35927459,113.63243,19.88841595,0,"u""""SeaSerpent2""""",5000
1269,Serpent1,Ship,T9458,Serpent100,SNSPCP---------,non-suspect,35,,0,10221.66546,,,,,MY,10/15/2020 17:47,972.2222222,74.90474366,111.9562691,5.836259255,0,"u""""Serpent1""""",3500
1270,Shang1,Ship,T0527,Shang10000,SHUPSNA--------,high-interest,35,,-50,10749.04243,jfaeglos,9/18/2020 14:41,jfaeglos,9/18/2020 21:28,CN,10/15/2020 17:47,972.2222222,116.1704937,110.7551611,17.27071429,0,"u""""Shang1""""",3500
1271,DDG114RJ,Ship,T2122,DDG114RJ00,SFSPCLDD-------,non-suspect,45,,0,10728.10444,,,,,US,10/15/2020 17:47,1250,79.93176919,109.2781646,7.766383583,0,"u""""DDG114RJ""""",4500
1272,UNKNOWN1,Aircraft,T3827,UNKNOWN100,SHAPMFR--------,target,450,,3500,10941.46837,,,,,CN,10/15/2020 17:47,12500,88.55308159,118.9306003,22.9549606,0,"u""""UNKNOWN1""""",45000
1273,Red Orchid,Aircraft,T5438,Red Orchid,SHACMFR--------,suspected,500,,8000,11431.98229,,,,,CN,10/15/2020 17:47,13888.88889,264.7698511,117.2094249,22.18781639,0,"u""""Red Orchid""""",50000
1274,IzumoDDH183,Ship,T4655,IzumoDDH18,SFSCCLCV-------,non-suspect,50,,0,12384.03289,,,,,JP,10/15/2020 17:47,1388.888889,63.43494698,124.4706552,23.73043574,0,"u""""IzumoDDH183""""",5000
1275,Bengal1,Ship,T4011,Bengal1000,SFSCCLCC-------,non-suspect,40,,0,11938.84155,,,,,US,10/15/2020 17:47,1111.111111,65.1173855,132.0400379,30.23379324,0,"u""""Bengal1""""",4000
1276,Serpent1,Ship,T9458,Serpent100,SNSPCP---------,non-suspect,35,,0,10221.66546,,,,,MY,10/15/2020 17:47,972.2222222,74.90474935,111.9647014,5.838521909,0,"u""""Serpent1""""",3500
1277,Albatross1,Aircraft,T2625,Albatross1,SNAPMFP--------,non-suspect,500,,5000,10969.89036,,,,,VN,10/15/2020 17:47,13888.88889,14.01493493,111.2943388,13.40209543,0,"u""""Albatross1""""",50000
1278,Shang1,Ship,T0527,Shang10000,SHUPSNA--------,high-interest,35,,-50,10749.04243,jfaeglos,9/18/2020 14:41,jfaeglos,9/18/2020 21:28,CN,10/15/2020 17:47,972.2222222,116.1704937,110.7629994,17.26703602,0,"u""""Shang1""""",3500
1279,Xianning,Ship,T6330,Xianning00,SHSPCLFF-------,non-suspect,45,,0,11976.01045,,,,,,10/15/2020 17:47,1250,284.8158124,111.4627245,5.693802713,0,"u""""Xianning""""",4500
1280,Serpent2,Ship,T3470,Serpent200,SNSPCP---------,non-suspect,40,,0,10466.44815,,,,,MY,10/15/2020 17:47,1111.111111,79.19271675,111.302372,5.527838143,0,"u""""Serpent2""""",4000
1281,Dragon1,Aircraft,T5966,Dragon1000,SNACMFP--------,non-suspect,400,,5000,12158.58073,,,,,PH,10/15/2020 17:47,11111.11111,165.8916864,116.4387789,14.1723475,0,"u""""Dragon1""""",40000
1282,Eagle1,Aircraft,T4428,Eagle10000,SFACMFR--------,non-suspect,600,,5000,9207.489994,,,,,US,10/15/2020 17:47,16666.66667,72.89727103,124.4794207,25.53138864,0,"u""""Eagle1""""",60000
1283,FLANKER-2,Aircraft,T5847,FLANKER-20,SHACMFFI-------,target,525,,5000,13987.81685,,,,,CN,10/15/2020 17:47,14583.33333,185.8253745,113.1604079,12.94717521,0,"u""""FLANKER-2""""",52500
1284,Utter51,Aircraft,T4919,Utter51000,SFACMFRZ-------,non-suspect,500,,10000,9298.264261,,,,,US,10/15/2020 17:47,13888.88889,97.40341347,119.3633988,20.36795391,0,"u""""Utter51""""",50000
1285,REAGANTF,Ship,T8585,REAGANTF00,SFSCGT---------,non-suspect,35,,0,11305.37977,,,,,US,10/15/2020 17:47,972.2222222,112.2155165,115.5438223,20.45501985,0,"u""""REAGANTF""""",3500
1286,SeaSerpent2,Ship,T4833,SeaSerpent,SHUPSNM--------,high-interest,50,,-15,10798.3485,,,,,CN,10/15/2020 17:47,1388.888889,79.35926977,113.6446921,19.89058233,0,"u""""SeaSerpent2""""",5000
1287,RedDragon2,Ship,T8166,RedDragon2,SHSCCLDD-------,target,50,,0,11279.4988,,,,,CN,10/15/2020 17:47,1388.888889,255.1735192,111.4584869,18.00688163,0,"u""""RedDragon2""""",5000
1288,RedDragon3,Aircraft,T3411,RedDragon3,SHACMFPN-------,target,500,,5000,11343.84338,,,,,CN,10/15/2020 17:47,13888.88889,212.7352261,117.5178964,17.23331951,0,"u""""RedDragon3""""",50000
1289,RedTiger,Ship,T0976,RedTiger00,SHUCSNM--------,high-interest,35,,-50,11776.31968,,,,,CN,10/15/2020 17:47,972.2222222,74.77123855,122.6344953,26.57117235,0,"u""""RedTiger""""",3500
1290,JUMPY26,Aircraft,T8301,JUMPY26000,SFAFMFRZ-------,non-suspect,425,,5000,10739.32749,,,,,US,10/15/2020 17:47,11805.55556,152.2003593,113.1814014,13.26317543,0,"u""""JUMPY26""""",42500
1291,DDG114RJ,Ship,T2122,DDG114RJ00,SFSPCLDD-------,non-suspect,45,,0,10728.10444,,,,,US,10/15/2020 17:47,1250,79.93176919,109.2889703,7.769219866,0,"u""""DDG114RJ""""",4500
1292,SeaSquid,Ship,T2557,SeaSquid00,SHSCCLCC-------,suspected,65,,0,12387.79995,,,,,CN,10/15/2020 17:47,1805.555556,102.3351262,112.6241341,10.0863222,0,"u""""SeaSquid""""",6500
1293,FLANKER-3,Aircraft,T5528,FLANKER-30,SHACMFFI-------,target,525,,5000,14924.75879,,,,,CN,10/15/2020 17:47,14583.33333,163.0121434,113.2367065,13.08361533,0,"u""""FLANKER-3""""",52500
1294,UNKNOWN1,Aircraft,T3827,UNKNOWN100,SHAPMFR--------,target,450,,3500,10941.46837,,,,,CN,10/15/2020 17:47,12500,134.999998,119.031035,22.90871198,0,"u""""UNKNOWN1""""",45000
1295,Bengal1,Ship,T4011,Bengal1000,SFSCCLCC-------,non-suspect,40,,0,11938.84155,,,,,US,10/15/2020 17:47,1111.111111,65.1173855,132.0490926,30.23742165,0,"u""""Bengal1""""",4000
1296,IzumoDDH183,Ship,T4655,IzumoDDH18,SFSCCLCV-------,non-suspect,50,,0,12384.03289,,,,,JP,10/15/2020 17:47,1388.888889,63.43494698,124.4818146,23.73554358,0,"u""""IzumoDDH183""""",5000
1297,UNK1,Aircraft,T3425,UNK1000000,SUAP-----------,suspected,350,,1000,8870.409078,,,,,,10/15/2020 17:47,9722.222222,270,114.5076303,11.54475845,0,"u""""UNK1""""",35000
1298,Flanker-1,Aircraft,T7728,Flanker-10,SHACMFFI-------,suspected,525,,5000,13950.03268,SDE,9/18/2020 4:45,jfaeglos,9/18/2020 21:42,CN,10/15/2020 17:47,14583.33333,133.4898054,111.1683251,12.2028712,0,"u""""Flanker-1""""",52500
1299,Red Orchid,Aircraft,T5438,Red Orchid,SHACMFR--------,suspected,500,,8000,11431.98229,,,,,CN,10/15/2020 17:47,13888.88889,282.8750017,117.085422,22.17505797,0,"u""""Red Orchid""""",50000
1300,Eagle2,Aircraft,T0182,Eagle20000,SFAPMFQR-------,non-suspect,570,,15000,13440.37585,,,,,US,10/15/2020 17:47,15833.33333,191.8468057,113.3616762,9.080415207,0,"u""""Eagle2""""",57000
1301,Eagle2,Aircraft,T0182,Eagle20000,SFAPMFQR-------,non-suspect,570,,15000,13440.37585,,,,,US,10/15/2020 17:47,15833.33333,192.0947572,113.3382932,8.941848794,0,"u""""Eagle2""""",57000
1302,Red Orchid,Aircraft,T5438,Red Orchid,SHACMFR--------,suspected,500,,8000,11431.98229,,,,,CN,10/15/2020 17:47,13888.88889,282.8750017,116.9615584,22.16455801,0,"u""""Red Orchid""""",50000
1303,Shang1,Ship,T0527,Shang10000,SHUPSNA--------,high-interest,35,,-50,10749.04243,jfaeglos,9/18/2020 14:41,jfaeglos,9/18/2020 21:28,CN,10/15/2020 17:47,972.2222222,116.1704937,110.7708377,17.26335767,0,"u""""Shang1""""",3500
1304,FLANKER-2,Aircraft,T5847,FLANKER-20,SHACMFFI-------,target,525,,5000,13987.81685,,,,,CN,10/15/2020 17:47,14583.33333,193.2985703,113.1495286,12.81991005,0,"u""""FLANKER-2""""",52500
1305,Flanker-1,Aircraft,T7728,Flanker-10,SHACMFFI-------,suspected,525,,5000,13950.03268,SDE,9/18/2020 4:45,jfaeglos,9/18/2020 21:42,CN,10/15/2020 17:47,14583.33333,118.371282,111.1991932,12.07840303,0,"u""""Flanker-1""""",52500
1306,Utter51,Aircraft,T4919,Utter51000,SFACMFRZ-------,non-suspect,500,,10000,9298.264261,,,,,US,10/15/2020 17:47,13888.88889,97.40341347,119.4870509,20.35289065,0,"u""""Utter51""""",50000
1307,JUMPY26,Aircraft,T8301,JUMPY26000,SFAFMFRZ-------,non-suspect,425,,5000,10739.32749,,,,,US,10/15/2020 17:47,11805.55556,152.2003595,113.2308616,13.17184948,0,"u""""JUMPY26""""",42500
1308,Albatross1,Aircraft,T2625,Albatross1,SNAPMFP--------,non-suspect,500,,5000,10969.89036,,,,,VN,10/15/2020 17:47,13888.88889,6.107500648,111.3075948,13.52257757,0,"u""""Albatross1""""",50000
1309,Serpent2,Ship,T3470,Serpent200,SNSPCP---------,non-suspect,40,,0,10466.44815,,,,,MY,10/15/2020 17:47,1111.111111,79.19271675,111.3119119,5.524916433,0,"u""""Serpent2""""",4000
1310,UNKNOWN1,Aircraft,T3827,UNKNOWN100,SHAPMFR--------,target,450,,3500,10941.46837,,,,,CN,10/15/2020 17:47,12500,159.0238769,119.1138138,22.83987388,0,"u""""UNKNOWN1""""",45000
1311,Bengal1,Ship,T4011,Bengal1000,SFSCCLCC-------,non-suspect,40,,0,11938.84155,,,,,US,10/15/2020 17:47,1111.111111,65.1173855,132.0581474,30.24104992,0,"u""""Bengal1""""",4000
1312,Dragon1,Aircraft,T5966,Dragon1000,SNACMFP--------,non-suspect,400,,5000,12158.58073,,,,,PH,10/15/2020 17:47,11111.11111,165.8916862,116.4631088,14.07847231,0,"u""""Dragon1""""",40000
1313,UNK1,Aircraft,T3425,UNK1000000,SUAP-----------,suspected,350,,1000,8870.409078,,,,,,10/15/2020 17:47,9722.222222,270,114.4209445,11.55119419,0,"u""""UNK1""""",35000
1314,RedTiger,Ship,T0976,RedTiger00,SHUCSNM--------,high-interest,35,,-50,11776.31968,,,,,CN,10/15/2020 17:47,972.2222222,74.77123855,122.6429223,26.57322412,0,"u""""RedTiger""""",3500
1315,DDG114RJ,Ship,T2122,DDG114RJ00,SFSPCLDD-------,non-suspect,45,,0,10728.10444,,,,,US,10/15/2020 17:47,1250,75.16244585,109.2994504,7.77321459,0,"u""""DDG114RJ""""",4500
1316,SeaSquid,Ship,T2557,SeaSquid00,SHSCCLCC-------,suspected,65,,0,12387.79995,,,,,CN,10/15/2020 17:47,1805.555556,102.3351262,112.6399792,10.08291075,0,"u""""SeaSquid""""",6500
1317,FLANKER-3,Aircraft,T5528,FLANKER-30,SHACMFFI-------,target,525,,5000,14924.75879,,,,,CN,10/15/2020 17:47,14583.33333,163.0121437,113.2749819,12.96154944,0,"u""""FLANKER-3""""",52500
1318,Xianning,Ship,T6330,Xianning00,SHSPCLFF-------,non-suspect,45,,0,11976.01045,,,,,,10/15/2020 17:47,1250,284.8158168,111.4518689,5.696659922,0,"u""""Xianning""""",4500
1319,Serpent1,Ship,T9458,Serpent100,SNSPCP---------,non-suspect,35,,0,10221.66546,,,,,MY,10/15/2020 17:47,972.2222222,74.90474935,111.9731336,5.840784556,0,"u""""Serpent1""""",3500
1320,Eagle1,Aircraft,T4428,Eagle10000,SFACMFR--------,non-suspect,600,,5000,9207.489994,,,,,US,10/15/2020 17:47,16666.66667,72.89727103,124.6225192,25.57111277,0,"u""""Eagle1""""",60000
1321,SeaSerpent2,Ship,T4833,SeaSerpent,SHUPSNM--------,high-interest,50,,-15,10798.3485,,,,,CN,10/15/2020 17:47,1388.888889,79.35927459,113.6569541,19.89274868,0,"u""""SeaSerpent2""""",5000
1322,REAGANTF,Ship,T8585,REAGANTF00,SFSCGT---------,non-suspect,35,,0,11305.37977,,,,,US,10/15/2020 17:47,972.2222222,104.3577496,115.5519076,20.45192592,0,"u""""REAGANTF""""",3500
1323,IzumoDDH183,Ship,T4655,IzumoDDH18,SFSCCLCV-------,non-suspect,50,,0,12384.03289,,,,,JP,10/15/2020 17:47,1388.888889,54.06811146,124.4916921,23.74209643,0,"u""""IzumoDDH183""""",5000
1324,RedDragon2,Ship,T8166,RedDragon2,SHSCCLDD-------,target,50,,0,11279.4988,,,,,CN,10/15/2020 17:47,1388.888889,255.1735192,111.4464257,18.00384531,0,"u""""RedDragon2""""",5000
1325,RedDragon3,Aircraft,T3411,RedDragon3,SHACMFPN-------,target,500,,5000,11343.84338,,,,,CN,10/15/2020 17:47,13888.88889,212.7352264,117.4504283,17.13305349,0,"u""""RedDragon3""""",50000
1326,Eagle2,Aircraft,T0182,Eagle20000,SFAPMFQR-------,non-suspect,570,,15000,13440.37585,,,,,US,10/15/2020 17:47,15833.33333,192.0947571,113.309096,8.804323459,0,"u""""Eagle2""""",57000
1327,Albatross1,Aircraft,T2625,Albatross1,SNAPMFP--------,non-suspect,500,,5000,10969.89036,,,,,VN,10/15/2020 17:47,13888.88889,6.107500648,111.296358,13.64182627,0,"u""""Albatross1""""",50000
1328,Bengal1,Ship,T4011,Bengal1000,SFSCCLCC-------,non-suspect,40,,0,11938.84155,,,,,US,10/15/2020 17:47,1111.111111,65.1173855,132.0672021,30.24467806,0,"u""""Bengal1""""",4000
1329,Shang1,Ship,T0527,Shang10000,SHUPSNA--------,high-interest,35,,-50,10749.04243,jfaeglos,9/18/2020 14:41,jfaeglos,9/18/2020 21:28,CN,10/15/2020 17:47,972.2222222,209.6976074,110.778676,17.25967925,0,"u""""Shang1""""",3500
1330,Serpent2,Ship,T3470,Serpent200,SNSPCP---------,non-suspect,40,,0,10466.44815,,,,,MY,10/15/2020 17:47,1111.111111,79.19271675,111.3213967,5.526718576,0,"u""""Serpent2""""",4000
1331,REAGANTF,Ship,T8585,REAGANTF00,SFSCGT---------,non-suspect,35,,0,11305.37977,,,,,US,10/15/2020 17:47,972.2222222,104.3577496,115.559993,20.44883192,0,"u""""REAGANTF""""",3500
1332,FLANKER-2,Aircraft,T5847,FLANKER-20,SHACMFFI-------,target,525,,5000,13987.81685,,,,,CN,10/15/2020 17:47,14583.33333,199.0992178,113.1362482,12.69295284,0,"u""""FLANKER-2""""",52500
1333,UNKNOWN1,Aircraft,T3827,UNKNOWN100,SHAPMFR--------,target,450,,3500,10941.46837,,,,,CN,10/15/2020 17:47,12500,165.2241449,119.1718386,22.752472,0,"u""""UNKNOWN1""""",45000
1334,Flanker-1,Aircraft,T7728,Flanker-10,SHACMFFI-------,suspected,525,,5000,13950.03268,SDE,9/18/2020 4:45,jfaeglos,9/18/2020 21:42,CN,10/15/2020 17:47,14583.33333,118.3712818,111.2870731,11.99687091,0,"u""""Flanker-1""""",52500
1335,RedDragon2,Ship,T8166,RedDragon2,SHSCCLDD-------,target,50,,0,11279.4988,,,,,CN,10/15/2020 17:47,1388.888889,255.1735192,111.4343645,18.00080895,0,"u""""RedDragon2""""",5000
1336,UNK1,Aircraft,T3425,UNK1000000,SUAP-----------,suspected,350,,1000,8870.409078,,,,,,10/15/2020 17:47,9722.222222,270,114.3336083,11.55119419,0,"u""""UNK1""""",35000
1337,Utter51,Aircraft,T4919,Utter51000,SFACMFRZ-------,non-suspect,500,,10000,9298.264261,,,,,US,10/15/2020 17:47,13888.88889,97.40341347,119.6109141,20.33884309,0,"u""""Utter51""""",50000
1338,RedTiger,Ship,T0976,RedTiger00,SHUCSNM--------,high-interest,35,,-50,11776.31968,,,,,CN,10/15/2020 17:47,972.2222222,65.42812404,122.6508403,26.57646207,0,"u""""RedTiger""""",3500
1339,JUMPY26,Aircraft,T8301,JUMPY26000,SFAFMFRZ-------,non-suspect,425,,5000,10739.32749,,,,,US,10/15/2020 17:47,11805.55556,150.9212008,113.2803219,13.08048945,0,"u""""JUMPY26""""",42500
1340,Eagle1,Aircraft,T4428,Eagle10000,SFACMFR--------,non-suspect,600,,5000,9207.489994,,,,,US,10/15/2020 17:47,16666.66667,72.89727103,124.7552668,25.63256771,0,"u""""Eagle1""""",60000
1341,Xianning,Ship,T6330,Xianning00,SHSPCLFF-------,non-suspect,45,,0,11976.01045,,,,,,10/15/2020 17:47,1250,284.8158124,111.4410132,5.699517116,0,"u""""Xianning""""",4500
1342,RedDragon3,Aircraft,T3411,RedDragon3,SHACMFPN-------,target,500,,5000,11343.84338,,,,,CN,10/15/2020 17:47,13888.88889,222.3507036,117.3829601,17.03273336,0,"u""""RedDragon3""""",50000
1343,Serpent1,Ship,T9458,Serpent100,SNSPCP---------,non-suspect,35,,0,10221.66546,,,,,MY,10/15/2020 17:47,972.2222222,74.90474366,111.9815659,5.843047191,0,"u""""Serpent1""""",3500
1344,Red Orchid,Aircraft,T5438,Red Orchid,SHACMFR--------,suspected,500,,8000,11431.98229,,,,,CN,10/15/2020 17:47,13888.88889,282.8750017,116.8399291,22.19030224,0,"u""""Red Orchid""""",50000
1345,FLANKER-3,Aircraft,T5528,FLANKER-30,SHACMFFI-------,target,525,,5000,14924.75879,,,,,CN,10/15/2020 17:47,14583.33333,163.0121437,113.3132573,12.83942366,0,"u""""FLANKER-3""""",52500
1346,IzumoDDH183,Ship,T4655,IzumoDDH18,SFSCCLCV-------,non-suspect,50,,0,12384.03289,,,,,JP,10/15/2020 17:47,1388.888889,54.06811146,124.499445,23.75104419,0,"u""""IzumoDDH183""""",5000
1347,SeaSquid,Ship,T2557,SeaSquid00,SHSCCLCC-------,suspected,65,,0,12387.79995,,,,,CN,10/15/2020 17:47,1805.555556,102.3351262,112.6558244,10.07949927,0,"u""""SeaSquid""""",6500
1348,SeaSerpent2,Ship,T4833,SeaSerpent,SHUPSNM--------,high-interest,50,,-15,10798.3485,,,,,CN,10/15/2020 17:47,1388.888889,79.35927459,113.6692162,19.89491501,0,"u""""SeaSerpent2""""",5000
1349,Dragon1,Aircraft,T5966,Dragon1000,SNACMFP--------,non-suspect,400,,5000,12158.58073,,,,,PH,10/15/2020 17:47,11111.11111,165.8916863,116.4874388,13.98455854,0,"u""""Dragon1""""",40000
1350,DDG114RJ,Ship,T2122,DDG114RJ00,SFSPCLDD-------,non-suspect,45,,0,10728.10444,,,,,US,10/15/2020 17:47,1250,68.95812885,109.3099306,7.777209277,0,"u""""DDG114RJ""""",4500
1351,Albatross1,Aircraft,T2625,Albatross1,SNAPMFP--------,non-suspect,500,,5000,10969.89036,,,,,VN,10/15/2020 17:47,13888.88889,354.7665877,111.2457534,13.75203989,0,"u""""Albatross1""""",50000
1352,Xianning,Ship,T6330,Xianning00,SHSPCLFF-------,non-suspect,45,,0,11976.01045,,,,,,10/15/2020 17:47,1250,284.8158124,111.4301576,5.702374296,0,"u""""Xianning""""",4500
1353,UNK1,Aircraft,T3425,UNK1000000,SUAP-----------,suspected,350,,1000,8870.409078,,,,,,10/15/2020 17:47,9722.222222,270,114.2462721,11.55119419,0,"u""""UNK1""""",35000
1354,Dragon1,Aircraft,T5966,Dragon1000,SNACMFP--------,non-suspect,400,,5000,12158.58073,,,,,PH,10/15/2020 17:47,11111.11111,165.8916867,116.5117687,13.89060641,0,"u""""Dragon1""""",40000
1355,Serpent1,Ship,T9458,Serpent100,SNSPCP---------,non-suspect,35,,0,10221.66546,,,,,MY,10/15/2020 17:47,972.2222222,74.90474935,111.9899981,5.845309819,0,"u""""Serpent1""""",3500
1356,Flanker-1,Aircraft,T7728,Flanker-10,SHACMFFI-------,suspected,525,,5000,13950.03268,SDE,9/18/2020 4:45,jfaeglos,9/18/2020 21:42,CN,10/15/2020 17:47,14583.33333,118.3712818,111.4023421,11.93597262,0,"u""""Flanker-1""""",52500
1357,FLANKER-2,Aircraft,T5847,FLANKER-20,SHACMFFI-------,target,525,,5000,13987.81685,,,,,CN,10/15/2020 17:47,14583.33333,212.6805548,113.1061138,12.56854684,0,"u""""FLANKER-2""""",52500
1358,Shang1,Ship,T0527,Shang10000,SHUPSNA--------,high-interest,35,,-50,10749.04243,jfaeglos,9/18/2020 14:41,jfaeglos,9/18/2020 21:28,CN,10/15/2020 17:47,972.2222222,209.6976155,110.7816496,17.25457456,0,"u""""Shang1""""",3500
1359,REAGANTF,Ship,T8585,REAGANTF00,SFSCGT---------,non-suspect,35,,0,11305.37977,,,,,US,10/15/2020 17:47,972.2222222,104.3577496,115.5684394,20.44680611,0,"u""""REAGANTF""""",3500
1360,RedDragon3,Aircraft,T3411,RedDragon3,SHACMFPN-------,target,500,,5000,11343.84338,,,,,CN,10/15/2020 17:47,13888.88889,235.7131227,117.3154919,16.93235939,0,"u""""RedDragon3""""",50000
1361,SeaSerpent2,Ship,T4833,SeaSerpent,SHUPSNM--------,high-interest,50,,-15,10798.3485,,,,,CN,10/15/2020 17:47,1388.888889,79.35926977,113.6814782,19.8970813,0,"u""""SeaSerpent2""""",5000
1362,FLANKER-3,Aircraft,T5528,FLANKER-30,SHACMFFI-------,target,525,,5000,14924.75879,,,,,CN,10/15/2020 17:47,14583.33333,172.7131568,113.3515327,12.71723853,0,"u""""FLANKER-3""""",52500
1363,SeaSquid,Ship,T2557,SeaSquid00,SHSCCLCC-------,suspected,65,,0,12387.79995,,,,,CN,10/15/2020 17:47,1805.555556,102.3351262,112.6716695,10.07608775,0,"u""""SeaSquid""""",6500
1364,RedTiger,Ship,T0976,RedTiger00,SHUCSNM--------,high-interest,35,,-50,11776.31968,,,,,CN,10/15/2020 17:47,972.2222222,65.42812404,122.6586389,26.57997818,0,"u""""RedTiger""""",3500
1365,IzumoDDH183,Ship,T4655,IzumoDDH18,SFSCCLCV-------,non-suspect,50,,0,12384.03289,,,,,JP,10/15/2020 17:47,1388.888889,38.41805256,124.5071979,23.75999133,0,"u""""IzumoDDH183""""",5000
1366,Eagle1,Aircraft,T4428,Eagle10000,SFACMFR--------,non-suspect,600,,5000,9207.489994,,,,,US,10/15/2020 17:47,16666.66667,62.82644642,124.8857584,25.6987272,0,"u""""Eagle1""""",60000
1367,Bengal1,Ship,T4011,Bengal1000,SFSCCLCC-------,non-suspect,40,,0,11938.84155,,,,,US,10/15/2020 17:47,1111.111111,65.1173855,132.0762568,30.24830606,0,"u""""Bengal1""""",4000
1368,JUMPY26,Aircraft,T8301,JUMPY26000,SFAFMFRZ-------,non-suspect,425,,5000,10739.32749,,,,,US,10/15/2020 17:47,11805.55556,140.3140282,113.3297821,12.98909556,0,"u""""JUMPY26""""",42500
