OBJECTID,DateTime,PlatformType,Speed_km_hr,Distance_1_sec,PlatformName,SymbologyCode,EstimatedPoints,BEARING,POINT_X,POINT_Y,POINT_Z,DateTimeSim,COUNTSim,ORIG_FID
1372,,1,250,69.44444444, ,,353.0783367,177.2736578,151.131423,-33.9923515,300,2024-07-06 15:01:51,1373,1372
1373,,1,250,69.44444444, ,,353.0783367,113.1985905,151.1319845,-33.99257692,300,2024-07-06 15:01:52,1374,1373
1374,,1,250,69.44444444, ,,353.0783367,113.1985506,151.132546,-33.99280233,300,2024-07-06 15:01:53,1375,1374
1375,,1,250,69.44444444, ,,353.0783367,113.1986303,151.1331074,-33.99302774,300,2024-07-06 15:01:54,1376,1375
1376,,1,250,69.44444444, ,,353.0783367,113.1986685,151.1336689,-33.99325314,300,2024-07-06 15:01:55,1377,1376
1377,,1,250,69.44444444, ,,353.0783367,113.1986684,151.1342304,-33.99347855,300,2024-07-06 15:01:56,1378,1377
1378,,1,250,69.44444444, ,,353.0783367,113.1984723,151.1347918,-33.99370396,300,2024-07-06 15:01:57,1379,1378
1379,,1,250,69.44444444, ,,353.0783367,113.1985512,151.1353533,-33.99392937,300,2024-07-06 15:01:58,1380,1379
1380,,1,250,69.44444444, ,,353.0783367,113.1985122,151.1359148,-33.99415477,300,2024-07-06 15:01:59,1381,1380
1381,,1,250,69.44444444, ,,353.0783367,113.1985122,151.1364763,-33.99438018,300,2024-07-06 15:02:00,1382,1381
1382,,1,250,69.44444444, ,,353.0783367,113.1987852,151.1370377,-33.99460559,300,2024-07-06 15:02:01,1383,1382
1383,,1,250,69.44444444, ,,353.0783367,113.1987458,151.1375992,-33.99483099,300,2024-07-06 15:02:02,1384,1383
1384,,1,250,69.44444444, ,,353.0783367,113.1985518,151.1381607,-33.9950564,300,2024-07-06 15:02:03,1385,1384
1385,,1,250,69.44444444, ,,353.0783367,113.1985133,151.1387221,-33.9952818,300,2024-07-06 15:02:04,1386,1385
1386,,1,250,69.44444444, ,,353.0783367,113.1985133,151.1392836,-33.9955072,300,2024-07-06 15:02:05,1387,1386
1387,,1,250,69.44444444, ,,353.0783367,113.1987825,151.1398451,-33.9957326,300,2024-07-06 15:02:06,1388,1387
1388,,1,250,69.44444444, ,,353.0783367,113.1982457,151.1404066,-33.99595801,300,2024-07-06 15:02:07,1389,1388
1389,,1,250,69.44444444, ,,353.0783367,113.1985523,151.140968,-33.99618341,300,2024-07-06 15:02:08,1390,1389
1390,,1,250,69.44444444, ,,353.0783367,113.1986286,151.1415295,-33.99640881,300,2024-07-06 15:02:09,1391,1390
1391,,1,250,69.44444444, ,,353.0783367,113.1985905,151.142091,-33.99663421,300,2024-07-06 15:02:10,1392,1391
1392,,1,250,69.44444444, ,,353.0783367,111.7053761,151.1426525,-33.99685961,300,2024-07-06 15:02:11,1393,1392
1393,,1,250,69.44444444, ,,353.0783367,111.7054331,151.1432139,-33.99708501,300,2024-07-06 15:02:12,1394,1393
1394,,1,250,69.44444444, ,,353.0783367,111.705475,151.1437754,-33.99731041,300,2024-07-06 15:02:13,1395,1394
1395,,1,250,69.44444444, ,,353.0783367,111.7054698,151.1443369,-33.9975358,300,2024-07-06 15:02:14,1396,1395
1396,,1,250,69.44444444, ,,353.0783367,111.7055682,151.1448983,-33.9977612,300,2024-07-06 15:02:15,1397,1396
1397,,1,250,69.44444444, ,,353.0783367,111.7055682,151.1454598,-33.9979866,300,2024-07-06 15:02:16,1398,1397
1398,,1,250,69.44444444, ,,353.0783367,111.7055247,151.1460213,-33.99821199,300,2024-07-06 15:02:17,1399,1398
1399,,1,250,69.44444444, ,,353.0783367,111.7053813,151.1465828,-33.99843739,300,2024-07-06 15:02:18,1400,1399
1400,,1,250,69.44444444, ,,353.0783367,111.7054938,151.1471442,-33.99866278,300,2024-07-06 15:02:19,1401,1400
1401,,1,250,69.44444444, ,,353.0783367,111.7054886,151.1477057,-33.99888818,300,2024-07-06 15:02:20,1402,1401
1402,,1,250,69.44444444, ,,353.0783367,111.7054886,151.1482672,-33.99911357,300,2024-07-06 15:02:21,1403,1402
1403,,1,250,69.44444444, ,,353.0783367,111.705427,151.1488286,-33.99933896,300,2024-07-06 15:02:22,1404,1403
1404,,1,250,69.44444444, ,,353.0783367,111.7053223,151.1493901,-33.99956435,300,2024-07-06 15:02:23,1405,1404
1405,,1,250,69.44444444, ,,353.0783367,111.7055115,151.1499516,-33.99978975,300,2024-07-06 15:02:24,1406,1405
1406,,1,250,69.44444444, ,,353.0783367,111.7055064,151.1505131,-34.00001514,300,2024-07-06 15:02:25,1407,1406
1407,,1,250,69.44444444, ,,353.0783367,111.7055064,151.1510745,-34.00024053,300,2024-07-06 15:02:26,1408,1407
1408,,1,250,69.44444444, ,,353.0783367,111.7055064,151.151636,-34.00046592,300,2024-07-06 15:02:27,1409,1408
1409,,1,250,69.44444444, ,,353.0783367,111.7054463,151.1521975,-34.00069131,300,2024-07-06 15:02:28,1410,1409
1410,,1,250,69.44444444, ,,353.0783367,111.7054415,151.1527589,-34.0009167,300,2024-07-06 15:02:29,1411,1410
1411,,1,250,69.44444444, ,,353.0783367,111.7053401,151.1533204,-34.00114208,300,2024-07-06 15:02:30,1412,1411
1412,,1,250,69.44444444, ,,353.0783367,111.7052865,151.1538819,-34.00136747,300,2024-07-06 15:02:31,1413,1412
1413,,1,250,69.44444444, ,,353.0783367,111.7052865,151.1544434,-34.00159286,300,2024-07-06 15:02:32,1414,1413
1414,,1,250,69.44444444, ,,353.0783367,111.7054228,151.1550048,-34.00181824,300,2024-07-06 15:02:33,1415,1414
1415,,1,250,69.44444444, ,,353.0783367,111.7053696,151.1555663,-34.00204363,300,2024-07-06 15:02:34,1416,1415
1416,,1,250,69.44444444, ,,353.0783367,111.7053653,151.1561278,-34.00226902,300,2024-07-06 15:02:35,1417,1416
1417,,1,250,69.44444444, ,,353.0783367,111.7054551,151.1566892,-34.0024944,300,2024-07-06 15:02:36,1418,1417
